timestamp;open;high;low;close;volume
2020-04-02 20:21;1,08401;1,08406;1,08398;1,08405;,0000
2020-04-02 20:22;1,08405;1,08405;1,08382;1,08394;,0000
2020-04-02 20:23;1,08399;1,08412;1,08397;1,08409;,0000
2020-04-02 20:24;1,08408;1,08411;1,08399;1,0840;,0000
2020-04-02 20:25;1,0840;1,08411;1,08388;1,08389;,0000
2020-04-02 20:26;1,08389;1,08389;1,08378;1,08379;,0000
2020-04-02 20:27;1,08379;1,0839;1,08379;1,08389;,0000
2020-04-02 20:28;1,08388;1,08388;1,08374;1,08378;,0000
2020-04-02 20:29;1,08375;1,08375;1,08368;1,0837;,0000
2020-04-02 20:30;1,0837;1,08375;1,08358;1,08359;,0000
2020-04-02 20:31;1,08359;1,08365;1,0835;1,08351;,0000
2020-04-02 20:32;1,08351;1,08375;1,08348;1,08374;,0000
2020-04-02 20:33;1,08374;1,08376;1,08368;1,08375;,0000
2020-04-02 20:34;1,08374;1,08376;1,08361;1,08371;,0000
2020-04-02 20:35;1,08371;1,08377;1,08364;1,08374;,0000
2020-04-02 20:36;1,08376;1,08377;1,08366;1,08374;,0000
2020-04-02 20:37;1,08375;1,08383;1,08368;1,08378;,0000
2020-04-02 20:38;1,08378;1,08383;1,08369;1,08378;,0000
2020-04-02 20:39;1,08376;1,08378;1,08373;1,08374;,0000
2020-04-02 20:40;1,08375;1,0838;1,08372;1,08378;,0000
2020-04-02 20:41;1,08379;1,08379;1,08362;1,08364;,0000
2020-04-02 20:42;1,08364;1,08365;1,08346;1,08346;,0000
2020-04-02 20:43;1,08346;1,08361;1,08346;1,08359;,0000
2020-04-02 20:44;1,08358;1,08359;1,08353;1,08357;,0000
2020-04-02 20:45;1,08356;1,08362;1,08353;1,08356;,0000
2020-04-02 20:46;1,08356;1,08362;1,08354;1,08358;,0000
2020-04-02 20:47;1,08357;1,08363;1,08357;1,08359;,0000
2020-04-02 20:48;1,08359;1,08359;1,08339;1,08339;,0000
2020-04-02 20:49;1,08338;1,08344;1,08338;1,08338;,0000
2020-04-02 20:50;1,08338;1,08349;1,08332;1,08333;,0000
2020-04-02 20:51;1,08333;1,08345;1,0833;1,08341;,0000
2020-04-02 20:52;1,08341;1,08383;1,0834;1,08383;,0000
2020-04-02 20:53;1,08385;1,0841;1,08385;1,08403;,0000
2020-04-02 20:54;1,08402;1,08408;1,08394;1,08399;,0000
2020-04-02 20:55;1,08399;1,08433;1,08399;1,08432;,0000
2020-04-02 20:56;1,08428;1,08436;1,08421;1,08422;,0000
2020-04-02 20:57;1,08421;1,08424;1,0839;1,0839;,0000
2020-04-02 20:58;1,0839;1,08398;1,08379;1,08396;,0000
2020-04-02 20:59;1,08397;1,08425;1,08396;1,08423;,0000
2020-04-02 21:00;1,08423;1,08433;1,08412;1,0843;,0000
2020-04-02 21:01;1,08429;1,08441;1,08422;1,08422;,0000
2020-04-02 21:02;1,08424;1,08439;1,08424;1,08432;,0000
2020-04-02 21:03;1,08432;1,08446;1,08431;1,08433;,0000
2020-04-02 21:04;1,08433;1,08447;1,08433;1,08442;,0000
2020-04-02 21:05;1,08442;1,08446;1,08422;1,08429;,0000
2020-04-02 21:06;1,08431;1,08431;1,08421;1,08422;,0000
2020-04-02 21:07;1,08423;1,08429;1,08422;1,08427;,0000
2020-04-02 21:08;1,08426;1,08431;1,08424;1,08427;,0000
2020-04-02 21:09;1,08429;1,08437;1,08427;1,0843;,0000
2020-04-02 21:10;1,08431;1,08437;1,0843;1,08436;,0000
2020-04-02 21:11;1,08437;1,08442;1,08435;1,08442;,0000
2020-04-02 21:12;1,08443;1,0845;1,08438;1,0844;,0000
2020-04-02 21:13;1,0844;1,08452;1,08438;1,0844;,0000
2020-04-02 21:14;1,08439;1,0844;1,08424;1,08432;,0000
2020-04-02 21:15;1,08434;1,08441;1,08426;1,08427;,0000
2020-04-02 21:16;1,08427;1,08428;1,08408;1,08411;,0000
2020-04-02 21:17;1,08411;1,08412;1,08396;1,08404;,0000
2020-04-02 21:18;1,08405;1,08405;1,08395;1,08399;,0000
2020-04-02 21:19;1,08399;1,08412;1,08394;1,08395;,0000
2020-04-02 21:20;1,08396;1,08401;1,08394;1,08397;,0000
2020-04-02 21:21;1,08404;1,08421;1,08404;1,08421;,0000
2020-04-02 21:22;1,08419;1,08449;1,08419;1,08448;,0000
2020-04-02 21:23;1,08448;1,08449;1,08437;1,08441;,0000
2020-04-02 21:24;1,0844;1,08446;1,08432;1,08446;,0000
2020-04-02 21:25;1,08447;1,08449;1,08433;1,08436;,0000
2020-04-02 21:26;1,08436;1,08445;1,08434;1,0844;,0000
2020-04-02 21:27;1,08442;1,08442;1,0843;1,08431;,0000
2020-04-02 21:28;1,0843;1,08456;1,0843;1,08449;,0000
2020-04-02 21:29;1,0845;1,08456;1,08444;1,08455;,0000
2020-04-02 21:30;1,08454;1,08477;1,0845;1,08472;,0000
2020-04-02 21:31;1,08473;1,08491;1,08471;1,08486;,0000
2020-04-02 21:32;1,08486;1,08499;1,08485;1,08492;,0000
2020-04-02 21:33;1,08492;1,08492;1,0847;1,08477;,0000
2020-04-02 21:34;1,08476;1,08498;1,08475;1,08495;,0000
2020-04-02 21:35;1,08497;1,08502;1,08484;1,08491;,0000
2020-04-02 21:36;1,08489;1,0849;1,08487;1,08489;,0000
2020-04-02 21:37;1,08488;1,08498;1,08483;1,08497;,0000
2020-04-02 21:38;1,08497;1,08503;1,08495;1,08499;,0000
2020-04-02 21:39;1,08499;1,08499;1,08492;1,08496;,0000
2020-04-02 21:40;1,08497;1,08533;1,08496;1,08533;,0000
2020-04-02 21:41;1,08531;1,08537;1,08513;1,08516;,0000
2020-04-02 21:42;1,08515;1,08515;1,0850;1,08505;,0000
2020-04-02 21:43;1,08505;1,08505;1,0850;1,08502;,0000
2020-04-02 21:44;1,08502;1,08527;1,08502;1,08525;,0000
2020-04-02 21:45;1,08525;1,08525;1,08517;1,08519;,0000
2020-04-02 21:46;1,08519;1,08539;1,08518;1,08539;,0000
2020-04-02 21:47;1,08539;1,08542;1,08537;1,08537;,0000
2020-04-02 21:48;1,08538;1,08553;1,08536;1,08549;,0000
2020-04-02 21:49;1,0855;1,08551;1,08534;1,08535;,0000
2020-04-02 21:50;1,08535;1,08546;1,08534;1,08545;,0000
2020-04-02 21:51;1,08546;1,08549;1,08531;1,08531;,0000
2020-04-02 21:52;1,08532;1,08534;1,08514;1,08526;,0000
2020-04-02 21:53;1,08524;1,08525;1,08508;1,08519;,0000
2020-04-02 21:54;1,0852;1,08529;1,08512;1,08526;,0000
2020-04-02 21:55;1,08525;1,08526;1,08516;1,08521;,0000
2020-04-02 21:56;1,08521;1,08531;1,08521;1,08531;,0000
2020-04-02 21:57;1,0853;1,08532;1,08526;1,0853;,0000
2020-04-02 21:58;1,08532;1,08533;1,08527;1,08532;,0000
2020-04-02 21:59;1,08532;1,08534;1,08531;1,08534;,0000
2020-04-02 22:00;1,08533;1,08536;1,08527;1,08535;,0000
2020-04-02 22:01;1,08535;1,08536;1,08511;1,08511;,0000
2020-04-02 22:02;1,0851;1,08512;1,08505;1,08506;,0000
2020-04-02 22:03;1,08507;1,08507;1,08484;1,08484;,0000
2020-04-02 22:04;1,08484;1,08505;1,08482;1,08505;,0000
2020-04-02 22:05;1,08503;1,08516;1,08494;1,08516;,0000
2020-04-02 22:06;1,08517;1,08538;1,08517;1,08537;,0000
2020-04-02 22:07;1,08537;1,08537;1,08521;1,08524;,0000
2020-04-02 22:08;1,08525;1,08526;1,08497;1,08503;,0000
2020-04-02 22:09;1,08502;1,08504;1,08486;1,08496;,0000
2020-04-02 22:10;1,08497;1,08498;1,08485;1,08498;,0000
2020-04-02 22:11;1,08497;1,0850;1,08491;1,08497;,0000
2020-04-02 22:12;1,08497;1,08504;1,08494;1,08495;,0000
2020-04-02 22:13;1,08494;1,08496;1,08483;1,08487;,0000
2020-04-02 22:14;1,08491;1,08493;1,08481;1,08484;,0000
2020-04-02 22:15;1,08485;1,0849;1,08483;1,08489;,0000
2020-04-02 22:16;1,0849;1,08491;1,08484;1,08489;,0000
2020-04-02 22:17;1,08489;1,08492;1,08488;1,0849;,0000
2020-04-02 22:18;1,08489;1,08489;1,08487;1,08488;,0000
2020-04-02 22:19;1,08487;1,08487;1,08481;1,08487;,0000
2020-04-02 22:20;1,08487;1,08501;1,08483;1,08495;,0000
2020-04-02 22:21;1,08496;1,08524;1,08494;1,08521;,0000
2020-04-02 22:22;1,0852;1,08541;1,08518;1,08539;,0000
2020-04-02 22:23;1,0854;1,08544;1,08534;1,08538;,0000
2020-04-02 22:24;1,08538;1,08539;1,08524;1,08527;,0000
2020-04-02 22:25;1,08526;1,08535;1,08516;1,08517;,0000
2020-04-02 22:26;1,08516;1,08527;1,08516;1,08522;,0000
2020-04-02 22:27;1,08522;1,0853;1,08519;1,0853;,0000
2020-04-02 22:28;1,0853;1,08536;1,08527;1,0853;,0000
2020-04-02 22:29;1,08531;1,08535;1,08528;1,0853;,0000
2020-04-02 22:30;1,0853;1,08546;1,08528;1,08545;,0000
2020-04-02 22:31;1,08545;1,08548;1,08542;1,08545;,0000
2020-04-02 22:32;1,08548;1,08549;1,08537;1,08539;,0000
2020-04-02 22:33;1,08539;1,08541;1,08535;1,08538;,0000
2020-04-02 22:34;1,08537;1,08545;1,08535;1,08539;,0000
2020-04-02 22:35;1,08538;1,08549;1,08538;1,08542;,0000
2020-04-02 22:36;1,08542;1,08543;1,08518;1,08519;,0000
2020-04-02 22:37;1,08519;1,08521;1,08507;1,08511;,0000
2020-04-02 22:38;1,08512;1,08535;1,08511;1,08532;,0000
2020-04-02 22:39;1,08531;1,08531;1,08511;1,08511;,0000
2020-04-02 22:40;1,08512;1,08512;1,08498;1,08498;,0000
2020-04-02 22:41;1,08498;1,08506;1,08491;1,08491;,0000
2020-04-02 22:42;1,08492;1,08492;1,0848;1,08483;,0000
2020-04-02 22:43;1,08483;1,0849;1,08481;1,08489;,0000
2020-04-02 22:44;1,08488;1,08495;1,08486;1,08493;,0000
2020-04-02 22:45;1,08493;1,08501;1,0849;1,0850;,0000
2020-04-02 22:46;1,08499;1,0851;1,08498;1,08502;,0000
2020-04-02 22:47;1,08502;1,08506;1,08498;1,08499;,0000
2020-04-02 22:48;1,08498;1,08504;1,08498;1,0850;,0000
2020-04-02 22:49;1,08499;1,08499;1,08481;1,08493;,0000
2020-04-02 22:50;1,08493;1,0850;1,08493;1,08498;,0000
2020-04-02 22:51;1,08498;1,08501;1,08495;1,08498;,0000
2020-04-02 22:52;1,08498;1,08499;1,08497;1,08498;,0000
2020-04-02 22:53;1,08501;1,08501;1,08498;1,08498;,0000
2020-04-02 22:54;1,08498;1,08509;1,08496;1,08509;,0000
2020-04-02 22:55;1,08507;1,0852;1,08507;1,08517;,0000
2020-04-02 22:56;1,08517;1,08527;1,08517;1,0852;,0000
2020-04-02 22:57;1,08519;1,08526;1,08519;1,08526;,0000
2020-04-02 22:58;1,08527;1,08545;1,08526;1,08541;,0000
2020-04-02 22:59;1,0854;1,08544;1,08536;1,08542;,0000
2020-04-02 23:00;1,0854;1,08541;1,08524;1,08528;,0000
2020-04-02 23:01;1,08528;1,08528;1,08508;1,08513;,0000
2020-04-02 23:02;1,08513;1,08526;1,08512;1,08519;,0000
2020-04-02 23:03;1,08518;1,0852;1,08508;1,08516;,0000
2020-04-02 23:04;1,08515;1,08522;1,0850;1,08505;,0000
2020-04-02 23:05;1,08505;1,08515;1,08505;1,08506;,0000
2020-04-02 23:06;1,08506;1,08519;1,08503;1,08518;,0000
2020-04-02 23:07;1,08517;1,08536;1,08515;1,08529;,0000
2020-04-02 23:08;1,0853;1,08543;1,0853;1,08542;,0000
2020-04-02 23:09;1,08543;1,08544;1,08534;1,08535;,0000
2020-04-02 23:10;1,08536;1,08536;1,08529;1,0853;,0000
2020-04-02 23:11;1,0853;1,0853;1,08514;1,08525;,0000
2020-04-02 23:12;1,08525;1,08525;1,08499;1,08505;,0000
2020-04-02 23:13;1,08505;1,08505;1,08498;1,08503;,0000
2020-04-02 23:14;1,08503;1,08505;1,08486;1,08487;,0000
2020-04-02 23:15;1,08488;1,08488;1,08461;1,08468;,0000
2020-04-02 23:16;1,08467;1,08473;1,08459;1,08461;,0000
2020-04-02 23:17;1,08462;1,0847;1,08462;1,08466;,0000
2020-04-02 23:18;1,08467;1,0847;1,08466;1,08466;,0000
2020-04-02 23:19;1,08467;1,08474;1,08453;1,08454;,0000
2020-04-02 23:20;1,08454;1,0846;1,08449;1,08449;,0000
2020-04-02 23:21;1,0845;1,08451;1,08441;1,08448;,0000
2020-04-02 23:22;1,08447;1,08467;1,08447;1,08465;,0000
2020-04-02 23:23;1,08464;1,08472;1,08462;1,08472;,0000
2020-04-02 23:24;1,08471;1,08478;1,08465;1,0847;,0000
2020-04-02 23:25;1,0847;1,08479;1,0847;1,08478;,0000
2020-04-02 23:26;1,08476;1,08477;1,08472;1,08473;,0000
2020-04-02 23:27;1,08474;1,08478;1,08464;1,08465;,0000
2020-04-02 23:28;1,08467;1,08484;1,08466;1,08484;,0000
2020-04-02 23:29;1,08484;1,08484;1,0847;1,08475;,0000
2020-04-02 23:30;1,08476;1,08477;1,08471;1,08474;,0000
2020-04-02 23:31;1,08474;1,08479;1,08472;1,08479;,0000
2020-04-02 23:32;1,08478;1,08481;1,08452;1,08457;,0000
2020-04-02 23:33;1,08458;1,08461;1,08446;1,08455;,0000
2020-04-02 23:34;1,08456;1,08481;1,08455;1,08478;,0000
2020-04-02 23:35;1,08478;1,08483;1,08471;1,08478;,0000
2020-04-02 23:36;1,08477;1,08477;1,08465;1,08467;,0000
2020-04-02 23:37;1,08467;1,08467;1,08453;1,08456;,0000
2020-04-02 23:38;1,08457;1,08475;1,08457;1,08467;,0000
2020-04-02 23:39;1,08467;1,08476;1,08467;1,08472;,0000
2020-04-02 23:40;1,08472;1,08478;1,08466;1,08467;,0000
2020-04-02 23:41;1,08467;1,08468;1,08467;1,08468;,0000
2020-04-02 23:42;1,08471;1,08484;1,0847;1,08478;,0000
2020-04-02 23:43;1,08477;1,08478;1,08464;1,08465;,0000
2020-04-02 23:44;1,08464;1,08464;1,08421;1,08427;,0000
2020-04-02 23:45;1,08428;1,08428;1,08395;1,08395;,0000
2020-04-02 23:46;1,08395;1,08422;1,08395;1,08421;,0000
2020-04-02 23:47;1,0842;1,08443;1,08403;1,08437;,0000
2020-04-02 23:48;1,08437;1,0845;1,08431;1,08433;,0000
2020-04-02 23:49;1,08434;1,08458;1,08434;1,0844;,0000
2020-04-02 23:50;1,0844;1,08451;1,08432;1,08435;,0000
2020-04-02 23:51;1,08435;1,08445;1,08431;1,08432;,0000
2020-04-02 23:52;1,08433;1,08442;1,0843;1,08433;,0000
2020-04-02 23:53;1,08431;1,08438;1,08431;1,08438;,0000
2020-04-02 23:54;1,08438;1,08439;1,08433;1,08433;,0000
2020-04-02 23:55;1,08433;1,0844;1,08432;1,08434;,0000
2020-04-02 23:56;1,08434;1,08441;1,08432;1,08437;,0000
2020-04-02 23:57;1,08442;1,08459;1,08442;1,08459;,0000
2020-04-02 23:58;1,08459;1,08465;1,08457;1,08461;,0000
2020-04-02 23:59;1,0846;1,08462;1,08453;1,08453;,0000
2020-04-03 00:00;1,08452;1,08453;1,08448;1,08452;,0000
2020-04-03 00:01;1,08452;1,0847;1,08446;1,08449;,0000
2020-04-03 00:02;1,08448;1,08449;1,08432;1,0844;,0000
2020-04-03 00:03;1,0844;1,08474;1,0844;1,08452;,0000
2020-04-03 00:04;1,08451;1,08464;1,08446;1,08463;,0000
2020-04-03 00:05;1,08462;1,08471;1,08458;1,08471;,0000
2020-04-03 00:06;1,0847;1,0848;1,08467;1,08477;,0000
2020-04-03 00:07;1,08479;1,08483;1,08469;1,08472;,0000
2020-04-03 00:08;1,08472;1,08477;1,0847;1,08475;,0000
2020-04-03 00:09;1,08476;1,08481;1,08466;1,08469;,0000
2020-04-03 00:10;1,08471;1,08471;1,0846;1,0846;,0000
2020-04-03 00:11;1,0846;1,08467;1,0846;1,08465;,0000
2020-04-03 00:12;1,08464;1,08466;1,08456;1,08456;,0000
2020-04-03 00:13;1,08458;1,08474;1,08457;1,0847;,0000
2020-04-03 00:14;1,08469;1,08469;1,08425;1,0843;,0000
2020-04-03 00:15;1,0843;1,0845;1,0842;1,08447;,0000
2020-04-03 00:16;1,08449;1,08449;1,08438;1,08439;,0000
2020-04-03 00:17;1,0844;1,08442;1,08418;1,0844;,0000
2020-04-03 00:18;1,0844;1,08447;1,08426;1,08427;,0000
2020-04-03 00:19;1,08428;1,08428;1,08406;1,08406;,0000
2020-04-03 00:20;1,08406;1,08421;1,08406;1,08417;,0000
2020-04-03 00:21;1,08413;1,08413;1,08402;1,08409;,0000
2020-04-03 00:22;1,0841;1,0841;1,08397;1,08403;,0000
2020-04-03 00:23;1,08404;1,08431;1,08398;1,08426;,0000
2020-04-03 00:24;1,08426;1,08426;1,08413;1,08413;,0000
2020-04-03 00:25;1,08414;1,08415;1,08409;1,08415;,0000
2020-04-03 00:26;1,08413;1,08427;1,0841;1,0841;,0000
2020-04-03 00:27;1,08411;1,08416;1,08398;1,08398;,0000
2020-04-03 00:28;1,08397;1,08399;1,08394;1,08398;,0000
2020-04-03 00:29;1,08397;1,08406;1,08397;1,08398;,0000
2020-04-03 00:30;1,08397;1,08405;1,08397;1,08401;,0000
2020-04-03 00:31;1,08401;1,08408;1,08397;1,08398;,0000
2020-04-03 00:32;1,08397;1,08402;1,08394;1,0840;,0000
2020-04-03 00:33;1,08399;1,08401;1,08392;1,08398;,0000
2020-04-03 00:34;1,08398;1,08398;1,08383;1,08386;,0000
2020-04-03 00:35;1,08386;1,08389;1,08382;1,08382;,0000
2020-04-03 00:36;1,08382;1,08387;1,08382;1,08386;,0000
2020-04-03 00:37;1,08386;1,08386;1,08377;1,08384;,0000
2020-04-03 00:38;1,08385;1,08385;1,08366;1,08376;,0000
2020-04-03 00:39;1,08378;1,08398;1,08378;1,08396;,0000
2020-04-03 00:40;1,08398;1,08424;1,08396;1,08423;,0000
2020-04-03 00:41;1,08421;1,08422;1,08416;1,08418;,0000
2020-04-03 00:42;1,0842;1,0842;1,08393;1,08393;,0000
2020-04-03 00:43;1,08394;1,08394;1,08393;1,08393;,0000
2020-04-03 00:44;1,08392;1,08394;1,08389;1,08392;,0000
2020-04-03 00:45;1,08393;1,08411;1,08393;1,08409;,0000
2020-04-03 00:46;1,08409;1,08414;1,08407;1,08413;,0000
2020-04-03 00:47;1,08413;1,08421;1,08408;1,08408;,0000
2020-04-03 00:48;1,0841;1,0842;1,0841;1,08418;,0000
2020-04-03 00:49;1,08424;1,0845;1,08421;1,08424;,0000
2020-04-03 00:50;1,08424;1,08425;1,0841;1,08411;,0000
2020-04-03 00:51;1,08414;1,08418;1,08414;1,08417;,0000
2020-04-03 00:52;1,08417;1,08432;1,08417;1,08431;,0000
2020-04-03 00:53;1,08432;1,08432;1,08418;1,08421;,0000
2020-04-03 00:54;1,0842;1,08423;1,08415;1,08416;,0000
2020-04-03 00:55;1,08416;1,08437;1,08416;1,08437;,0000
2020-04-03 00:56;1,08436;1,08446;1,08431;1,08443;,0000
2020-04-03 00:57;1,08442;1,08451;1,08423;1,0844;,0000
2020-04-03 00:58;1,08442;1,08446;1,08423;1,08432;,0000
2020-04-03 00:59;1,08431;1,08437;1,08431;1,08436;,0000
2020-04-03 01:00;1,08436;1,08445;1,08429;1,08435;,0000
2020-04-03 01:01;1,08436;1,08449;1,08436;1,08442;,0000
2020-04-03 01:02;1,08441;1,08441;1,08435;1,08436;,0000
2020-04-03 01:03;1,08438;1,08446;1,08436;1,08439;,0000
2020-04-03 01:04;1,08438;1,08441;1,08437;1,08438;,0000
2020-04-03 01:05;1,08437;1,08444;1,08436;1,08439;,0000
2020-04-03 01:06;1,08438;1,08441;1,08438;1,0844;,0000
2020-04-03 01:07;1,08439;1,08451;1,08431;1,08434;,0000
2020-04-03 01:08;1,08435;1,08435;1,08417;1,08425;,0000
2020-04-03 01:09;1,08426;1,08432;1,08426;1,08428;,0000
2020-04-03 01:10;1,08429;1,08431;1,08425;1,08427;,0000
2020-04-03 01:11;1,08426;1,08428;1,0842;1,08422;,0000
2020-04-03 01:12;1,08423;1,0843;1,08408;1,0841;,0000
2020-04-03 01:13;1,08409;1,0841;1,08383;1,08393;,0000
2020-04-03 01:14;1,08393;1,08406;1,0839;1,08405;,0000
2020-04-03 01:15;1,08406;1,08435;1,0840;1,08434;,0000
2020-04-03 01:16;1,08434;1,08449;1,08434;1,08446;,0000
2020-04-03 01:17;1,08445;1,08447;1,08439;1,08445;,0000
2020-04-03 01:18;1,08444;1,08446;1,0844;1,0844;,0000
2020-04-03 01:19;1,08441;1,08442;1,08437;1,08438;,0000
2020-04-03 01:20;1,08439;1,08442;1,08425;1,0843;,0000
2020-04-03 01:21;1,08431;1,08433;1,0843;1,08433;,0000
2020-04-03 01:22;1,08436;1,0845;1,08436;1,08438;,0000
2020-04-03 01:23;1,08437;1,08447;1,08436;1,08445;,0000
2020-04-03 01:24;1,08444;1,08445;1,0844;1,08443;,0000
2020-04-03 01:25;1,08442;1,0845;1,08442;1,08446;,0000
2020-04-03 01:26;1,08444;1,08444;1,08439;1,08439;,0000
2020-04-03 01:27;1,08439;1,0845;1,08439;1,08442;,0000
2020-04-03 01:28;1,08443;1,08466;1,08427;1,08466;,0000
2020-04-03 01:29;1,08465;1,08488;1,08464;1,08475;,0000
2020-04-03 01:30;1,08475;1,08476;1,08448;1,0845;,0000
2020-04-03 01:31;1,08449;1,08475;1,08448;1,08468;,0000
2020-04-03 01:32;1,08471;1,08481;1,08469;1,0848;,0000
2020-04-03 01:33;1,08479;1,08479;1,08465;1,08474;,0000
2020-04-03 01:34;1,08478;1,08481;1,08472;1,08473;,0000
2020-04-03 01:35;1,08474;1,0848;1,08473;1,08477;,0000
2020-04-03 01:36;1,08476;1,0848;1,08471;1,08478;,0000
2020-04-03 01:37;1,08478;1,08489;1,08478;1,08482;,0000
2020-04-03 01:38;1,08482;1,08489;1,08477;1,08479;,0000
2020-04-03 01:39;1,08482;1,08488;1,08478;1,08483;,0000
2020-04-03 01:40;1,08481;1,08487;1,08476;1,08479;,0000
2020-04-03 01:41;1,08478;1,0848;1,08471;1,08471;,0000
2020-04-03 01:42;1,08471;1,0848;1,08471;1,0848;,0000
2020-04-03 01:43;1,0848;1,08483;1,08478;1,08482;,0000
2020-04-03 01:44;1,08482;1,08492;1,0848;1,08489;,0000
2020-04-03 01:45;1,08491;1,08505;1,08485;1,08492;,0000
2020-04-03 01:46;1,08492;1,08496;1,08481;1,08484;,0000
2020-04-03 01:47;1,08484;1,08493;1,08482;1,08484;,0000
2020-04-03 01:48;1,08484;1,08493;1,08483;1,08491;,0000
2020-04-03 01:49;1,0849;1,08491;1,08481;1,08486;,0000
2020-04-03 01:50;1,08487;1,08493;1,08481;1,08487;,0000
2020-04-03 01:51;1,08487;1,08512;1,08487;1,08511;,0000
2020-04-03 01:52;1,08509;1,08511;1,08483;1,08483;,0000
2020-04-03 01:53;1,08484;1,08498;1,08481;1,08498;,0000
2020-04-03 01:54;1,08499;1,08499;1,08497;1,08498;,0000
2020-04-03 01:55;1,08497;1,08503;1,08483;1,0850;,0000
2020-04-03 01:56;1,0850;1,08503;1,08455;1,08462;,0000
2020-04-03 01:57;1,08464;1,08464;1,08448;1,08454;,0000
2020-04-03 01:58;1,08454;1,08487;1,08454;1,0848;,0000
2020-04-03 01:59;1,08481;1,0849;1,08473;1,08474;,0000
2020-04-03 02:00;1,08474;1,08474;1,08436;1,08437;,0000
2020-04-03 02:01;1,08437;1,08441;1,08398;1,08401;,0000
2020-04-03 02:02;1,08402;1,0844;1,0840;1,08423;,0000
2020-04-03 02:03;1,08425;1,08438;1,08423;1,08429;,0000
2020-04-03 02:04;1,0843;1,08447;1,08425;1,08438;,0000
2020-04-03 02:05;1,08438;1,08441;1,0842;1,08424;,0000
2020-04-03 02:06;1,08424;1,0843;1,08405;1,08426;,0000
2020-04-03 02:07;1,08426;1,0843;1,08413;1,08427;,0000
2020-04-03 02:08;1,08427;1,08442;1,08424;1,08438;,0000
2020-04-03 02:09;1,08438;1,08444;1,08417;1,0842;,0000
2020-04-03 02:10;1,0842;1,08438;1,08418;1,08438;,0000
2020-04-03 02:11;1,08439;1,08449;1,08434;1,08442;,0000
2020-04-03 02:12;1,08446;1,08453;1,08414;1,08415;,0000
2020-04-03 02:13;1,08413;1,08426;1,08406;1,08409;,0000
2020-04-03 02:14;1,08406;1,08416;1,08406;1,08408;,0000
2020-04-03 02:15;1,08407;1,08407;1,08362;1,08362;,0000
2020-04-03 02:16;1,08362;1,08368;1,08354;1,08357;,0000
2020-04-03 02:17;1,08356;1,08363;1,08336;1,08362;,0000
2020-04-03 02:18;1,08359;1,08368;1,0834;1,08343;,0000
2020-04-03 02:19;1,08343;1,08359;1,08336;1,08337;,0000
2020-04-03 02:20;1,08333;1,08335;1,08314;1,08332;,0000
2020-04-03 02:21;1,08333;1,0834;1,08297;1,08305;,0000
2020-04-03 02:22;1,08305;1,08318;1,0830;1,08306;,0000
2020-04-03 02:23;1,08306;1,0833;1,08303;1,0833;,0000
2020-04-03 02:24;1,0833;1,08342;1,08316;1,08318;,0000
2020-04-03 02:25;1,08319;1,08324;1,0830;1,08301;,0000
2020-04-03 02:26;1,0830;1,08328;1,08298;1,08319;,0000
2020-04-03 02:27;1,08318;1,08318;1,08287;1,08291;,0000
2020-04-03 02:28;1,08291;1,08321;1,08291;1,08309;,0000
2020-04-03 02:29;1,08308;1,08311;1,08289;1,0829;,0000
2020-04-03 02:30;1,08291;1,08303;1,08274;1,08274;,0000
2020-04-03 02:31;1,08273;1,08299;1,0825;1,08298;,0000
2020-04-03 02:32;1,0830;1,08338;1,08296;1,08334;,0000
2020-04-03 02:33;1,08335;1,08335;1,08317;1,08318;,0000
2020-04-03 02:34;1,08318;1,08328;1,08313;1,0832;,0000
2020-04-03 02:35;1,0832;1,0834;1,0832;1,0834;,0000
2020-04-03 02:36;1,08339;1,08341;1,08327;1,08337;,0000
2020-04-03 02:37;1,08336;1,08336;1,08322;1,08324;,0000
2020-04-03 02:38;1,08324;1,08325;1,08306;1,08318;,0000
2020-04-03 02:39;1,08317;1,08317;1,08287;1,08293;,0000
2020-04-03 02:40;1,08295;1,08309;1,08291;1,08294;,0000
2020-04-03 02:41;1,08294;1,08328;1,08291;1,08327;,0000
2020-04-03 02:42;1,08327;1,08329;1,08305;1,08314;,0000
2020-04-03 02:43;1,08314;1,08347;1,08308;1,08343;,0000
2020-04-03 02:44;1,08343;1,08345;1,08325;1,08333;,0000
2020-04-03 02:45;1,08334;1,08334;1,08318;1,08324;,0000
2020-04-03 02:46;1,08324;1,08351;1,08324;1,08348;,0000
2020-04-03 02:47;1,08349;1,0836;1,08344;1,08353;,0000
2020-04-03 02:48;1,08352;1,08352;1,08335;1,08338;,0000
2020-04-03 02:49;1,08337;1,08362;1,08333;1,08343;,0000
2020-04-03 02:50;1,08342;1,0835;1,08333;1,08348;,0000
2020-04-03 02:51;1,08349;1,0836;1,08337;1,08339;,0000
2020-04-03 02:52;1,08337;1,08348;1,08292;1,08298;,0000
2020-04-03 02:53;1,0830;1,08306;1,0829;1,08299;,0000
2020-04-03 02:54;1,08298;1,08304;1,08293;1,0830;,0000
2020-04-03 02:55;1,0830;1,08303;1,08276;1,08278;,0000
2020-04-03 02:56;1,08277;1,08307;1,08277;1,08289;,0000
2020-04-03 02:57;1,08289;1,08311;1,0828;1,08282;,0000
2020-04-03 02:58;1,08281;1,08281;1,08235;1,08266;,0000
2020-04-03 02:59;1,08266;1,08308;1,08263;1,08276;,0000
